origin_country_code,origin_country_label_fr,reporting_country_code,reporting_country_name,sample_country_code,sample_country_name,sample_date,sample_year,sample_month,sample_day,crop_group,product_name,sampling_point,param_name,zen_detected,zen_value_ug_kg,lod_ug_kg,loq_ug_kg,result_status,result_type,origin_matches_reporting_country,origin_matches_sample_country,sampling_strategy,program_type,sample_method,source_archive,source_file,resId_A,latitude,longitude,date,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,cloud_cover_mean
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2023-03-30,2023,3,30,generic_cereal,Cereal grains screenings (feed),Primary production,Zearalenone,no,,,1.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Selective sampling,Official (National) programme,Official sampling,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2024_SK_2023.ZIP/OCC_CHEMMON2024_SK_2023.CSV,36F929858268EDCB6A824A3A62680FFE,48.053,17.37,2023-03-30,10.391666,14.8,5.95,70.05525,7.0,99.416664
DK,Danemark,DK,Denmark,DK,Denmark,2023-04-05,2023,4,5,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,6A68254D0C12CF825DBFF1707BB7ACD5,55.779,9.119,2023-04-05,-3.05,8.7,3.5937502,75.62414,0.0,68.666664
DK,Danemark,DK,Denmark,DK,Denmark,2023-04-13,2023,4,13,maize,Maize silage (feed),Primary production,Zearalenone,yes,16.58984995,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,4AA4F563F048B3466E9D33BEE573A7FD,55.779,9.119,2023-04-13,3.3,9.35,6.1312504,86.34113,5.799999,76.583336
DK,Danemark,DK,Denmark,DK,Denmark,2023-04-13,2023,4,13,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,93450EE90EA73B75DF0E6A94A5B8F0E0,55.779,9.119,2023-04-13,3.3,9.35,6.1312504,86.34113,5.799999,76.583336
DK,Danemark,DK,Denmark,DK,Denmark,2023-04-18,2023,4,18,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,44C5D85B59CFD87B7714C3E75AF6E953,55.779,9.119,2023-04-18,3.0,13.65,8.556251,58.992123,0.0,42.541668
DK,Danemark,DK,Denmark,DK,Denmark,2023-04-20,2023,4,20,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,E8E53E70E229C59575A2843A142D1411,55.779,9.119,2023-04-20,4.2,14.75,9.520834,55.04639,0.0,0.33333334
DK,Danemark,DK,Denmark,DK,Denmark,2023-04-20,2023,4,20,maize,Maize silage (feed),Primary production,Zearalenone,yes,28.36716818,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,BD0F5B12C2A4B90D3AD4A087CCB7CEA9,55.779,9.119,2023-04-20,4.2,14.75,9.520834,55.04639,0.0,0.33333334
DK,Danemark,DK,Denmark,DK,Denmark,2023-04-25,2023,4,25,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,7FDA08EEB50DB1156815443F6E96C5E6,55.779,9.119,2023-04-25,5.7354164,6.85,3.95,68.25042,0.70000005,72.291664
DK,Danemark,DK,Denmark,DK,Denmark,2023-04-26,2023,4,26,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,7EC298587D9AB01F886D6ABE0A9D573A,55.779,9.119,2023-04-26,5.004166,8.0,2.4,65.37052,1.8000001,21.958334
DK,Danemark,DK,Denmark,DK,Denmark,2023-04-27,2023,4,27,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,2B60E109732579F99EDF9C2F5ACFC012,55.779,9.119,2023-04-27,4.9541664,8.85,-0.25,68.80276,0.8,23.416666
DK,Danemark,DK,Denmark,DK,Denmark,2023-04-27,2023,4,27,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,DF6E96CCA9A7EBEE65B411DB6A010F01,55.779,9.119,2023-04-27,4.9541664,8.85,-0.25,68.80276,0.8,23.416666
DK,Danemark,DK,Denmark,DK,Denmark,2023-05-01,2023,5,1,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,9D235873D4A304916B03423DB4B89C2D,55.779,9.119,2023-05-01,3.65,15.0,9.283333,71.556145,0.2,96.416664
DK,Danemark,DK,Denmark,DK,Denmark,2023-05-01,2023,5,1,maize,Maize silage (feed),Primary production,Zearalenone,yes,24.20626428,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,FD0656F84EECEB529193B36BF0916A09,55.779,9.119,2023-05-01,3.65,15.0,9.283333,71.556145,0.2,96.416664
DK,Danemark,DK,Denmark,DK,Denmark,2023-05-04,2023,5,4,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,2B51ECBFD2C8A15ED26C76D0A2F11810,55.779,9.119,2023-05-04,0.1,10.25,6.522917,73.40336,0.0,92.0
DK,Danemark,DK,Denmark,DK,Denmark,2023-05-09,2023,5,9,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,9261DEC8D8E7E8C0182F3C85B92F688E,55.779,9.119,2023-05-09,9.45,17.15,13.274999,58.885426,0.0,98.0
DK,Danemark,DK,Denmark,DK,Denmark,2023-05-09,2023,5,9,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,CFE8DECA8E4EC601AD5662F834F6F886,55.779,9.119,2023-05-09,9.45,17.15,13.274999,58.885426,0.0,98.0
DK,Danemark,DK,Denmark,DK,Denmark,2023-05-11,2023,5,11,maize,Maize silage (feed),Primary production,Zearalenone,yes,19.54218225,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,A482571EBF15374B8C0B00497CD2BDCE,55.779,9.119,2023-05-11,9.45,15.9,12.133334,87.70996,2.2,99.833336
DK,Danemark,DK,Denmark,DK,Denmark,2023-05-11,2023,5,11,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,61926B558227F7712ECE48D37F7EDC70,55.779,9.119,2023-05-11,9.45,15.9,12.133334,87.70996,2.2,99.833336
DK,Danemark,DK,Denmark,DK,Denmark,2023-05-11,2023,5,11,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,50D55EF8E099D1ADC60666E29FED6E33,55.779,9.119,2023-05-11,9.45,15.9,12.133334,87.70996,2.2,99.833336
DK,Danemark,DK,Denmark,DK,Denmark,2023-05-11,2023,5,11,maize,Maize silage (feed),Primary production,Zearalenone,yes,33.59510833,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,34E5198ADC1F6C50357FC34A33AFC15D,55.779,9.119,2023-05-11,9.45,15.9,12.133334,87.70996,2.2,99.833336
DK,Danemark,DK,Denmark,DK,Denmark,2023-05-11,2023,5,11,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,EC06BEE6694BA93CD42FA5322C15AEED,55.779,9.119,2023-05-11,9.45,15.9,12.133334,87.70996,2.2,99.833336
DK,Danemark,DK,Denmark,DK,Denmark,2023-06-08,2023,6,8,maize,Maize silage (feed),Primary production,Zearalenone,yes,32.82605213,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,502D68D626EA31CA339206E873CC7675,55.779,9.119,2023-06-08,7.2,20.65,13.768752,72.86166,0.0,31.666666
DK,Danemark,DK,Denmark,DK,Denmark,2023-06-20,2023,6,20,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,3A64802A75E0ABEC8E7FC5149C752079,55.779,9.119,2023-06-20,14.55,23.9,19.525,69.528305,0.0,91.416664
DK,Danemark,DK,Denmark,DK,Denmark,2023-06-20,2023,6,20,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,5939B518173DD1818A4B155EC3D0482F,55.779,9.119,2023-06-20,14.55,23.9,19.525,69.528305,0.0,91.416664
DK,Danemark,DK,Denmark,DK,Denmark,2023-06-28,2023,6,28,maize,Maize silage (feed),Primary production,Zearalenone,yes,44.23542729,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,C4C806411CAF61C61185E072EB09FC1D,55.779,9.119,2023-06-28,11.35,21.15,16.866667,76.25237,1.3,49.833332
DK,Danemark,DK,Denmark,DK,Denmark,2023-07-11,2023,7,11,maize,Maize silage (feed),Primary production,Zearalenone,yes,24.49812716,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,4603C55B22FF2522C6BCEF424D81BE02,55.779,9.119,2023-07-11,14.25,22.8,17.895832,84.30627,2.9,96.916664
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2023-07-12,2023,7,12,generic_cereal,Cereal grains screenings (feed),Primary production,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Selective sampling,Official (National) programme,Official sampling,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2024_SK_2023.ZIP/OCC_CHEMMON2024_SK_2023.CSV,C95F8149BAE2AE861C32BE38611BD233,48.053,17.37,2023-07-12,22.95,32.65,27.022917,54.566147,0.1,82.375
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2023-07-13,2023,7,13,barley,Barley grain (feed),Storage,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2024_CZ_2023.ZIP/OCC_CHEMMON2024_CZ_2023.CSV,49F5D038324CB55E461AE7496A781B14,49.765,15.05,2023-07-13,16.3,24.2,20.497917,60.77098,0.3,71.708336
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2023-07-18,2023,7,18,barley,Barley grain (feed),Storage,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2024_CZ_2023.ZIP/OCC_CHEMMON2024_CZ_2023.CSV,2EB5B79C69A75E8669748439150975BA,49.765,15.05,2023-07-18,20.227081,26.3,14.85,54.699062,0.0,30.666666
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2023-07-19,2023,7,19,barley,Barley grain (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2024_CZ_2023.ZIP/OCC_CHEMMON2024_CZ_2023.CSV,8F18138B218B15C66617C3C1BE1FB1C3,49.765,15.05,2023-07-19,20.175,25.9,13.35,60.8111,0.1,47.875
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2023-07-20,2023,7,20,wheat,Wheat grains (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2024_CZ_2023.ZIP/OCC_CHEMMON2024_CZ_2023.CSV,216906C38FB090641F354EFB07946D9E,49.765,15.05,2023-07-20,17.679167,22.25,13.65,67.85532,1.4000001,50.916668
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2023-07-25,2023,7,25,wheat,Wheat grains (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2024_CZ_2023.ZIP/OCC_CHEMMON2024_CZ_2023.CSV,B948207C3B56C9AAA775A3FE8867A076,49.765,15.05,2023-07-25,13.9,21.2,17.608334,76.22973,5.7,86.375
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2023-07-27,2023,7,27,wheat,Durum wheat grain,Storage,Zearalenone,no,,3.0,10.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Selective sampling,Official (National) programme,Official sampling,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2024_SK_2023.ZIP/OCC_CHEMMON2024_SK_2023.CSV,FCEFCD7CCEB40D66BDDF71F78E4F989B,48.053,17.37,2023-07-27,13.9,23.35,19.0375,55.79076,0.0,49.0
DK,Danemark,DK,Denmark,DK,Denmark,2023-08-01,2023,8,1,maize,Maize silage (feed),Primary production,Zearalenone,yes,16.89829551,,1.4,quantified_positive,Numerical Value,yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,457C2B7F045ECF3779FFB540896F8D6F,55.779,9.119,2023-08-01,15.135417,17.4,12.65,90.007774,10.300001,78.125
DK,Danemark,DK,Denmark,DK,Denmark,2023-08-01,2023,8,1,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,1891E0A26EEF820DC5B8B2DD3FBFECCA,55.779,9.119,2023-08-01,17.054167,19.55,13.8,76.54006,4.9999995,77.833336
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2023-08-01,2023,8,1,barley,Barley grain (feed),Primary production,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2024_CZ_2023.ZIP/OCC_CHEMMON2024_CZ_2023.CSV,BE7C85BEE1FFA764A07472CEC5552D52,49.765,15.05,2023-08-01,15.135417,17.4,12.65,90.007774,10.300001,78.125
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2023-08-02,2023,8,2,barley,Barley grain (feed),Storage,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2024_CZ_2023.ZIP/OCC_CHEMMON2024_CZ_2023.CSV,0FE78266BF69A19DB20FD5484B14E1C6,49.765,15.05,2023-08-02,17.377085,21.3,12.85,72.297195,2.6,73.291664
SK,Slovaquie,SK,Slovakia,SK,Slovakia,2023-08-02,2023,8,2,generic_cereal,Cereal grains screenings (feed),Primary production,Zearalenone,no,,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Selective sampling,Official (National) programme,Official sampling,SK_latest_15411469_contaminants.zip,OCC_CHEMMON2024_SK_2023.ZIP/OCC_CHEMMON2024_SK_2023.CSV,E27EDDEB64E7B945BBD603E8F92B9C8F,48.053,17.37,2023-08-02,21.0625,24.9,15.75,69.220726,0.0,39.041668
DK,Danemark,DK,Denmark,DK,Denmark,2023-08-04,2023,8,4,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,924059D5933A34184E31E4DA79E04EC3,55.779,9.119,2023-08-04,12.5,18.1,15.416667,80.99745,0.4,53.625
DK,Danemark,DK,Denmark,DK,Denmark,2023-08-08,2023,8,8,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,47194B0AE86F495093FED016AED74B62,55.779,9.119,2023-08-08,13.450002,15.85,12.2,68.77445,2.5,86.833336
DK,Danemark,DK,Denmark,DK,Denmark,2023-08-09,2023,8,9,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,08C82ECC2173FA6258B19120A61E979D,55.779,9.119,2023-08-09,13.308333,14.95,11.9,70.96581,1.0,87.083336
DK,Danemark,DK,Denmark,DK,Denmark,2023-08-10,2023,8,10,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,125A43572E5592C008BAC6C6D06FD981,55.779,9.119,2023-08-10,14.072918,16.3,11.15,74.38383,1.0000001,69.875
DK,Danemark,DK,Denmark,DK,Denmark,2023-08-14,2023,8,14,barley,Barley grain (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,F5EDB9E5A04C0997F3C857EDF36356F6,55.779,9.119,2023-08-14,13.4,21.8,17.527084,79.01232,0.3,72.708336
CZ,Tchequie,CZ,Czechia,CZ,Czechia,2023-08-17,2023,8,17,barley,Barley grain (feed),Storage,Zearalenone,no,20.0,,20.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National) programme,,CZ_latest_15410924_contaminants.zip,OCC_CHEMMON2024_CZ_2023.ZIP/OCC_CHEMMON2024_CZ_2023.CSV,83649F986ACF1FF4DD07E7278E6D733A,49.765,15.05,2023-08-17,14.379167,18.3,10.45,83.172554,0.0,82.333336
DK,Danemark,DK,Denmark,DK,Denmark,2023-08-17,2023,8,17,wheat,Wheat grains (feed),Primary production,Zearalenone,no,,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,54DCF7FE4B97F201227B0E6478929035,55.779,9.119,2023-08-17,14.379167,18.3,10.45,83.172554,0.0,82.333336
DK,Danemark,DK,Denmark,DK,Denmark,2023-08-17,2023,8,17,barley,Barley grain (feed),Primary production,Zearalenone,no,5.369605834,,15.0,not_quantified_below_loq,Non Quantified Value ( less than LOQ),yes,yes,Objective sampling,Official (National and EU) programme,According to Reg 152/2009,DK_latest_15402714_contaminants.zip,OCC_CHEMMON2024_DK_2023.ZIP/OCC_CHEMMON2024_DK_2023.CSV,44CC98C747B860B91CB80AF68F51F594,55.779,9.119,2023-08-17,20.875002,26.3,17.2,80.99627,1.9000001,33.958332
